submitted_id	current_id	converted_id	current_symbol
Mst85C	FBgn0028708	FBgn0028708	Mst85C
Mov34	unknown ID	-	-
eIF6	FBgn0034915	FBgn0034915	eIF6
Prosap	FBgn0040752	FBgn0040752	Prosap
klg	FBgn0017590	FBgn0017590	klg
CG15072	FBgn0262103	FBgn0262103	Sik3
U2af38	FBgn0017457	FBgn0017457	U2af38
CG18811	FBgn0042134	FBgn0042134	Capr
CG8831	FBgn0033737	FBgn0033737	Nup54
CG4953	FBgn0032204	FBgn0032204	CG4953
hkl	unknown ID	-	-
Tre1	FBgn0046687	FBgn0046687	Tre1
CG11727	FBgn0084661	FBgn0084661	Dsim\CG11727
CG11727	FBgn0262740	FBgn0262740	Evi5
Dup99B	FBgn0250832	FBgn0250832	Dup99B
CG7255	FBgn0045594	FBgn0045594	Dsim\CG7255
CG7255	FBgn0036493	FBgn0036493	CG7255
CG3689	FBgn0035987	FBgn0035987	CG3689
ci	FBgn0004859	FBgn0004859	ci
CG3500	FBgn0034849	FBgn0034849	CG3500
CG3419	FBgn0266438	FBgn0266438	CG45068
CG3419	FBgn0266439	FBgn0266439	CG45069
CG10428	FBgn0032724	FBgn0032724	CG10428
CG5805	FBgn0039223	FBgn0039223	CG5805
Cog7	FBgn0051040	FBgn0051040	Cog7
Pcaf	unknown ID	-	-
sun	FBgn0014391	FBgn0014391	sun
CG5720	FBgn0028471	FBgn0028471	Nab2
mei-41	FBgn0004367	FBgn0004367	mei-41
wdn	FBgn0005642	FBgn0005642	wdn
Idgf4	FBgn0026415	FBgn0026415	Idgf4
CG31534	FBgn0263346	FBgn0263346	CG43427
CG11882	FBgn0039642	FBgn0039642	CG11882
dyn-p25	FBgn0040228	FBgn0040228	dyn-p25
CG2247	FBgn0030320	FBgn0030320	CG2247
LpR1	FBgn0066101	FBgn0066101	LpR1
Spn2	unknown ID	-	-
elav	FBgn0260400	FBgn0260400	elav
Hop	FBgn0024352	FBgn0024352	Hop
CG9902	FBgn0030757	FBgn0030757	CG9902
CG7081	FBgn0035876	FBgn0035876	Pex2
CG10543	FBgn0034570	FBgn0034570	CG10543
CG14810	FBgn0029589	FBgn0029589	CG14810
CG31126	FBgn0051126	FBgn0051126	CG31126
CG7220	FBgn0033544	FBgn0033544	CG7220
l(2)35Bg	unknown ID	-	-
CG17739	FBgn0033710	FBgn0033710	CG17739
lva	FBgn0029688	FBgn0029688	lva
CG12811	FBgn0037779	FBgn0037779	CG12811
Gen	FBgn0263831	FBgn0263831	Gen
Pros35	unknown ID	-	-
CG17560	FBgn0038450	FBgn0038450	CG17560
CG11872	FBgn0262617	FBgn0262617	CG43143
TrxT	FBgn0029752	FBgn0029752	TrxT
CG11077	FBgn0039930	FBgn0039930	CG11077
Parg	FBgn0023216	FBgn0023216	Parg
CG31211	FBgn0051211	FBgn0051211	CG31211
CG10535	FBgn0037926	FBgn0037926	Elp1
CG34348	FBgn0085377	FBgn0085377	CG34348
CG10646	FBgn0036292	FBgn0036292	CG10646
CG2865	FBgn0023526	FBgn0023526	CG2865
CG2865	FBgn0068347	FBgn0068347	Dyak\GE16954
CG3529	FBgn0035995	FBgn0035995	CG3529
CG10992	FBgn0030521	FBgn0030521	CtsB1
CG10992	FBgn0068492	FBgn0068492	Dyak\GE16138
VhaSFD	FBgn0027779	FBgn0027779	VhaSFD
CG14194	FBgn0030996	FBgn0030996	CG14194
tra	FBgn0003741	FBgn0003741	tra
CG13386	FBgn0032040	FBgn0032040	CG13386
CG34168	FBgn0085197	FBgn0085197	CG34168
CG14684	FBgn0037824	FBgn0037824	CG14684
CG17257	FBgn0031495	FBgn0031495	GABPI
Snoo	FBgn0085450	FBgn0085450	Snoo
tmod	FBgn0082582	FBgn0082582	tmod
Fuca	FBgn0036169	FBgn0036169	Fuca
CG14654	FBgn0264907	FBgn0264907	CG44098
CG32262	FBgn0052262	FBgn0052262	CG32262
gek	FBgn0023081	FBgn0023081	gek
Orc4	FBgn0023181	FBgn0023181	Orc4
CG15160	FBgn0032688	FBgn0032688	CG15160
roX2	FBgn0019660	FBgn0019660	roX2
Int6	FBgn0025582	FBgn0025582	Int6
CG2709	FBgn0024977	FBgn0024977	CG2709
yip2	FBgn0040064	FBgn0040064	yip2
spel1	FBgn0015546	FBgn0015546	spel1
sdt	FBgn0261873	FBgn0261873	sdt
CG11089	FBgn0039241	FBgn0039241	CG11089
lox	FBgn0039848	FBgn0039848	lox
Karl	FBgn0030334	FBgn0030334	Karl
sec5	unknown ID	-	-
kel	FBgn0001301	FBgn0001301	kel
sec71	unknown ID	-	-
Rrp6	FBgn0038269	FBgn0038269	Rrp6
GABA-B-R2	FBgn0027575	FBgn0027575	GABA-B-R2
CG4676	FBgn0033815	FBgn0033815	CG4676
CG9536	FBgn0031818	FBgn0031818	CG9536
Rab10	FBgn0015789	FBgn0015789	Rab10
ap	FBgn0000099	FBgn0000099	ap
CG8531	FBgn0033918	FBgn0033918	CG8531
CG14298	FBgn0064437	FBgn0064437	Dpse\GA12887
CG14298	FBgn0038654	FBgn0038654	CG14298
CG14298	FBgn0086437	FBgn0086437	Dvir\GJ14543
CG14298	FBgn0064641	FBgn0064641	Dere\GG23070
gukh	FBgn0026239	FBgn0026239	gukh
mbl	FBgn0265487	FBgn0265487	mbl
CG6750	FBgn0032292	FBgn0032292	CG6750
Stat92E	FBgn0016917	FBgn0016917	Stat92E
bs	FBgn0004101	FBgn0004101	bs
Tsp42Eg	FBgn0033128	FBgn0033128	Tsp42Eg
CG15599	FBgn0030667	FBgn0030667	CG15599
CG7772	FBgn0030883	FBgn0030883	CG7772
Utx	FBgn0260749	FBgn0260749	Utx
CG12499	FBgn0038968	FBgn0038968	CG12499
CG3662	FBgn0031285	FBgn0031285	CG3662
CG7145	FBgn0037138	FBgn0037138	P5CDh1
rept	FBgn0040075	FBgn0040075	rept
Rpd3	FBgn0015805	FBgn0015805	Rpd3
CG7616	FBgn0036142	FBgn0036142	CG7616
spas	FBgn0039141	FBgn0039141	spas
CG11877	FBgn0039636	FBgn0039636	Atg14
CG7011	FBgn0036489	FBgn0036489	CG7011
CG11123	FBgn0086632	FBgn0086632	Dmir\CG11123
CG11123	FBgn0033169	FBgn0033169	CG11123
CG3437	FBgn0035998	FBgn0035998	CG3437
CG6370	FBgn0034277	FBgn0034277	OstDelta
CrebA	FBgn0004396	FBgn0004396	CrebA
Smg6	FBgn0039260	FBgn0039260	Smg6
ect	FBgn0000451	FBgn0000451	ect
stau	FBgn0003520	FBgn0003520	stau
CG3021	FBgn0040337	FBgn0040337	CG3021
Bub1	FBgn0031696	FBgn0031696	Bub1
Pten	FBgn0026379	FBgn0026379	Pten
CG32702	FBgn0260787	FBgn0260787	Dsim\CG32702
CG32702	FBgn0052702	FBgn0052702	Cubn
CG15706	FBgn0034093	FBgn0034093	CG15706
CG30398	FBgn0050398	FBgn0050398	CG30398
Rapgap1	unknown ID	-	-
ferrochelatase	unknown ID	-	-
CG11902	FBgn0028647	FBgn0028647	CG11902
RhoGAP68F	FBgn0036257	FBgn0036257	RhoGAP68F
Tsp42Eq	FBgn0033138	FBgn0033138	Tsp42Eq
CG32582	FBgn0052582	FBgn0052582	CG32582
Ef1beta	FBgn0028737	FBgn0028737	Ef1beta
CG31650	FBgn0031673	FBgn0031673	CG31650
fbp	FBgn0032820	FBgn0032820	fbp
CycD	FBgn0010315	FBgn0010315	CycD
lin-52	FBgn0029800	FBgn0029800	lin-52
kkv	FBgn0001311	FBgn0001311	kkv
CG33775	FBgn0053775	FBgn0053775	CG33775
CG8786	FBgn0036897	FBgn0036897	CG8786
Rac1	FBgn0010333	FBgn0010333	Rac1
CG9855	FBgn0037242	FBgn0037242	CG9855
CG5399	FBgn0068292	FBgn0068292	Dyak\GE24327
CG5399	FBgn0038353	FBgn0038353	CG5399
CG18294	FBgn0036873	FBgn0036873	CG18294
Prestin	FBgn0036770	FBgn0036770	Prestin
CG10366	FBgn0032814	FBgn0032814	CG10366
CG1371	FBgn0033482	FBgn0033482	CG1371
CG30372	FBgn0050372	FBgn0050372	Asap
TH1	FBgn0010416	FBgn0010416	TH1
CG3825	FBgn0034948	FBgn0034948	Gadd34
CG13905	FBgn0035176	FBgn0035176	CG13905
Spn43Aa	FBgn0024294	FBgn0024294	Spn43Aa
Sas10	FBgn0029755	FBgn0029755	Sas10
eIF-5A	FBgn0034967	FBgn0034967	eIF-5A
CG13994	FBgn0031772	FBgn0031772	CG13994
CG11984	FBgn0037655	FBgn0037655	CG11984
Mdr49	FBgn0004512	FBgn0004512	Mdr49
CG8335	FBgn0033069	FBgn0033069	CG8335
Rpn9	FBgn0028691	FBgn0028691	Rpn9
CG7993	FBgn0038585	FBgn0038585	CG7993
Ady43A	FBgn0026602	FBgn0026602	Ady43A
trbd	FBgn0037734	FBgn0037734	trbd
Cyp6a8	FBgn0013772	FBgn0013772	Cyp6a8
CG6686	FBgn0032388	FBgn0032388	CG6686
CG8620	FBgn0040837	FBgn0040837	CG8620
CG15356	FBgn0031377	FBgn0031377	CG15356
Cyp6g1	FBgn0025454	FBgn0025454	Cyp6g1
CG31230	FBgn0051230	FBgn0051230	CG31230
CG5112	FBgn0039341	FBgn0039341	CG5112
Dhap-at	FBgn0040212	FBgn0040212	Dhap-at
CG6985	FBgn0039017	FBgn0039017	CG6985
CG9973	FBgn0263392	FBgn0263392	CG43444
Dip2	FBgn0040466	FBgn0040466	Dip2
CG10777	FBgn0084761	FBgn0084761	Dmir\CG10777
CG10777	FBgn0029979	FBgn0029979	CG10777
Met	FBgn0002723	FBgn0002723	Met
Acp53Ea	FBgn0015584	FBgn0015584	Acp53Ea
snoRNA:Psi18S-531	FBgn0083027	FBgn0083027	snoRNA:Psi18S-531
CG2059	FBgn0029942	FBgn0029942	CG2059
CG17180	FBgn0035140	FBgn0035140	CG17180
Corp	FBgn0030028	FBgn0030028	Corp
CG5899	FBgn0032157	FBgn0032157	Etl1
CG9527	FBgn0031813	FBgn0031813	CG9527
CG4854	FBgn0038766	FBgn0038766	CG4854
CG2608	FBgn0032870	FBgn0032870	CG2608
chm	FBgn0028387	FBgn0028387	chm
lsn	FBgn0260940	FBgn0260940	lsn
Mtl	FBgn0039532	FBgn0039532	Mtl
Cg25C	FBgn0000299	FBgn0000299	Cg25C
Cyp9f2	FBgn0038037	FBgn0038037	Cyp9f2
CG6726	FBgn0039049	FBgn0039049	CG6726
CG30430	FBgn0050430	FBgn0050430	CG30430
CG15817	FBgn0028476	FBgn0028476	CG15817
CG9205	FBgn0035181	FBgn0035181	CG9205
pie	FBgn0005683	FBgn0005683	pie
Rad51D	FBgn0030931	FBgn0030931	Rad51D
CG3800	FBgn0034802	FBgn0034802	CG3800
CG17806	FBgn0038548	FBgn0038548	CG17806
CG7379	FBgn0038546	FBgn0038546	CG7379
CG16704	FBgn0031558	FBgn0031558	CG16704
CG15890	FBgn0030576	FBgn0030576	CG15890
wus	FBgn0030805	FBgn0030805	wus
Dhpr	FBgn0035964	FBgn0035964	Dhpr
CG12343	FBgn0033556	FBgn0033556	CG12343
CG3214	FBgn0031436	FBgn0031436	CG3214
CG3214	FBgn0076723	FBgn0076723	Dpse\GA16708
CG9213	FBgn0030655	FBgn0030655	CG9213
MTA1-like	FBgn0027951	FBgn0027951	MTA1-like
CG5274	FBgn0036987	FBgn0036987	CG5274
CG13630	FBgn0039219	FBgn0039219	CG13630
CG32479	FBgn0052479	FBgn0052479	CG32479
sbr	FBgn0003321	FBgn0003321	sbr
Baldspot	FBgn0260960	FBgn0260960	Baldspot
CG33181	FBgn0053181	FBgn0053181	CG33181
Spred	FBgn0020767	FBgn0020767	Spred
RpL37A	FBgn0261608	FBgn0261608	RpL37A
rab3-GEF	unknown ID	-	-
eff	FBgn0011217	FBgn0011217	eff
CG9752	FBgn0034614	FBgn0034614	CG9752
CG17282	FBgn0038857	FBgn0038857	Bdbt
sut1	FBgn0028563	FBgn0028563	sut1
cn	FBgn0000337	FBgn0000337	cn
CG32064	FBgn0083452	FBgn0083452	Dsim\GD14244
CG32064	FBgn0052064	FBgn0052064	S-Lap4
Fas3	FBgn0000636	FBgn0000636	Fas3
CG4557	FBgn0084196	FBgn0084196	Dmir\CG4557
CG4557	FBgn0029912	FBgn0029912	CG4557
CG17327	FBgn0068388	FBgn0068388	Dyak\GE24473
CG17327	FBgn0038107	FBgn0038107	CG17327
TepII	unknown ID	-	-
CG13617	FBgn0039201	FBgn0039201	CG13617
CG13617	FBgn0062391	FBgn0062391	Dbuz\CG13617
abs	FBgn0015331	FBgn0015331	abs
msps	FBgn0027948	FBgn0027948	msps
CG30487	FBgn0050487	FBgn0050487	CG30487
CG4272	FBgn0261647	FBgn0261647	Axud1
CG7724	FBgn0036698	FBgn0036698	CG7724
CG10824	FBgn0191486	FBgn0191486	Dsim\GD20003
CG10824	FBgn0038865	FBgn0038865	CG10824
CG12848	FBgn0040666	FBgn0040666	CG12848
CG12848	FBgn0068455	FBgn0068455	Dyak\GE11421
CG12848	FBgn0064540	FBgn0064540	Dlit\CG12848
CG6784	FBgn0262010	FBgn0262010	CG42828
CG6784	FBgn0262009	FBgn0262009	CG42827
CG13284	FBgn0032614	FBgn0032614	CG13284
Ercc1	FBgn0028434	FBgn0028434	Ercc1
CG3842	FBgn0029866	FBgn0029866	CG3842
CG3194	FBgn0033087	FBgn0033087	Hsepi
CG30090	FBgn0050090	FBgn0050090	CG30090
CG3790	FBgn0033778	FBgn0033778	CG3790
CG5168	FBgn0032246	FBgn0032246	CG5168
CG31674	FBgn0051674	FBgn0051674	CG31674
l(3)neo43	FBgn0011476	FBgn0011476	l(3)neo43
CG9485	FBgn0261215	FBgn0261215	Dsec\CG9485
CG9485	FBgn0034618	FBgn0034618	CG9485
CG5171	FBgn0068297	FBgn0068297	Dyak\GE14513
CG5171	FBgn0031907	FBgn0031907	CG5171
path	FBgn0036007	FBgn0036007	path
Ate1	FBgn0025720	FBgn0025720	Ate1
CG9953	FBgn0035726	FBgn0035726	CG9953
CG11889	FBgn0039308	FBgn0039308	CG11889
CG14956	FBgn0263108	FBgn0263108	BtbVII
Snx6	FBgn0032005	FBgn0032005	Snx6
CG4972	FBgn0032217	FBgn0032217	CG4972
CG31731	FBgn0028539	FBgn0028539	CG31731
CG13624	FBgn0039209	FBgn0039209	CG13624
Rab4	FBgn0016701	FBgn0016701	Rab4
CG4068	FBgn0266000	FBgn0266000	CG44774
CG18609	FBgn0068362	FBgn0068362	Dyak\GE13888
CG18609	FBgn0034382	FBgn0034382	CG18609
Nmnat	FBgn0039254	FBgn0039254	Nmnat
CG10555	FBgn0030034	FBgn0030034	CG10555
CG10555	FBgn0086197	FBgn0086197	Dsim\CG10555
CG6836	FBgn0036834	FBgn0036834	CG6836
Tob	FBgn0028397	FBgn0028397	Tob
LysD	FBgn0004427	FBgn0004427	LysD
Mlc-c	FBgn0004687	FBgn0004687	Mlc-c
CG1109	FBgn0046222	FBgn0046222	CG1109
mus81	FBgn0040347	FBgn0040347	mus81
CG11035	FBgn0037544	FBgn0037544	CG11035
CG8128	FBgn0030668	FBgn0030668	CG8128
CG8128	FBgn0084727	FBgn0084727	Dmir\CG8128
Su(Tpl)	FBgn0014037	FBgn0014037	Su(Tpl)
l(1)G0007	FBgn0026713	FBgn0026713	l(1)G0007
CG9009	FBgn0261202	FBgn0261202	Dsec\CG9009
CG9009	FBgn0027601	FBgn0027601	pdgy
qm	FBgn0019662	FBgn0019662	qm
CG5626	FBgn0036266	FBgn0036266	CG5626
CG14478	FBgn0028953	FBgn0028953	CG14478
CG11103	FBgn0030522	FBgn0030522	CG11103
CG3817	FBgn0038275	FBgn0038275	CG3817
CG9793	FBgn0037620	FBgn0037620	ranshi
CG1399	FBgn0033212	FBgn0033212	CG1399
CG12304	FBgn0036515	FBgn0036515	CG12304
CG14471	FBgn0264959	FBgn0264959	Src42A
CG1965	FBgn0045621	FBgn0045621	Dsim\CG1965
CG1965	FBgn0037466	FBgn0037466	CG1965
CG13101	FBgn0032084	FBgn0032084	CG13101
plx	FBgn0261261	FBgn0261261	plx
Pimet	unknown ID	-	-
mRpL18	FBgn0026741	FBgn0026741	mRpL18
Orct2	FBgn0086365	FBgn0086365	Orct2
ECSIT	FBgn0028436	FBgn0028436	ECSIT
Xrp1	FBgn0261113	FBgn0261113	Xrp1
Tif-IA	FBgn0032988	FBgn0032988	Tif-IA
TfIIA-S	FBgn0013347	FBgn0013347	TfIIA-S
CG18476	FBgn0037931	FBgn0037931	CG18476
CG14711	FBgn0037922	FBgn0037922	CG14711
CG11009	FBgn0036318	FBgn0036318	Wbp2
Aats-ala	FBgn0027094	FBgn0027094	Aats-ala
CG9839	FBgn0037633	FBgn0037633	CG9839
st	FBgn0003515	FBgn0003515	st
Tsp29Fa	FBgn0032074	FBgn0032074	Tsp29Fa
CG3509	FBgn0038252	FBgn0038252	BigH1
cta	FBgn0000384	FBgn0000384	cta
CG4558	FBgn0167478	FBgn0167478	Dsec\GM12541
CG4558	FBgn0196081	FBgn0196081	Dsim\GD24760
CG4558	FBgn0029914	FBgn0029914	CG4558
CG5050	FBgn0032637	FBgn0032637	CG5050
CG32412	FBgn0052412	FBgn0052412	QC
Smvt	FBgn0039873	FBgn0039873	Smvt
Cyp4d2	FBgn0011576	FBgn0011576	Cyp4d2
MED6	FBgn0024330	FBgn0024330	MED6
Sbf	FBgn0025802	FBgn0025802	Sbf
CG12056	FBgn0030099	FBgn0030099	CG12056
SA	FBgn0020616	FBgn0020616	SA
O-fut2	FBgn0027791	FBgn0027791	O-fut2
l(2)37Ce	FBgn0086446	FBgn0086446	l(2)37Ce
TfIIA-L	FBgn0011289	FBgn0011289	TfIIA-L
CG12818	FBgn0037809	FBgn0037809	CG12818
CG32091	FBgn0052091	FBgn0052091	CG32091
Rme-8	FBgn0015477	FBgn0015477	Rme-8
sav	FBgn0053193	FBgn0053193	sav
CG4570	FBgn0037844	FBgn0037844	CG4570
CG3209	FBgn0034971	FBgn0034971	CG3209
alpha-Est4	FBgn0015572	FBgn0015572	alpha-Est4
CG12963	FBgn0034031	FBgn0034031	CG12963
CG42322	FBgn0259222	FBgn0259222	CG42322
CG4360	FBgn0038787	FBgn0038787	CG4360
MESR4	FBgn0034240	FBgn0034240	MESR4
CG1146	FBgn0035346	FBgn0035346	CG1146
Rpt4R	FBgn0036224	FBgn0036224	Rpt4R
Neos	FBgn0024542	FBgn0024542	Neos
CG7332	FBgn0030973	FBgn0030973	CG7332
Fmo-2	FBgn0033079	FBgn0033079	Fmo-2
CG7911	FBgn0039735	FBgn0039735	CG7911
CG10908	FBgn0031376	FBgn0031376	Der-1
eIF2B-epsilon	FBgn0023512	FBgn0023512	eIF2B-epsilon
CG4936	FBgn0038768	FBgn0038768	CG4936
Elongin-B	unknown ID	-	-
CG11811	FBgn0036099	FBgn0036099	CG11811
eIF3-S9	FBgn0034237	FBgn0034237	eIF3-S9
CG8578	FBgn0030699	FBgn0030699	CG8578
CG16926	FBgn0040732	FBgn0040732	CG16926
Atg7	FBgn0034366	FBgn0034366	Atg7
CG13117	FBgn0032140	FBgn0032140	CG13117
CG14767	FBgn0040777	FBgn0040777	CG14767
CG18428	FBgn0039149	FBgn0039149	CG18428
CG7882	FBgn0033047	FBgn0033047	CG7882
blot	FBgn0027660	FBgn0027660	blot
eIF2B-beta	FBgn0024996	FBgn0024996	eIF2B-beta
CG3430	FBgn0031875	FBgn0031875	CG3430
Rlb1	FBgn0014022	FBgn0014022	Rlb1
milt	FBgn0262872	FBgn0262872	milt
CG18547	FBgn0037973	FBgn0037973	CG18547
CG17029	FBgn0036551	FBgn0036551	CG17029
CG8105	FBgn0030661	FBgn0030661	CG8105
Keap1	FBgn0038475	FBgn0038475	Keap1
CG18619	FBgn0032202	FBgn0032202	CG18619
CG30403	FBgn0050403	FBgn0050403	CG30403
CG2025	FBgn0030344	FBgn0030344	CG2025
CG2025	FBgn0085029	FBgn0085029	Dmir\CG2025
CG9990	FBgn0039594	FBgn0039594	CG9990
CG7381	FBgn0038098	FBgn0038098	CG7381
Use1	FBgn0035965	FBgn0035965	Use1
CG5439	FBgn0032476	FBgn0032476	CG5439
ics	FBgn0028546	FBgn0028546	ics
snoRNA:Me28S-G2703c	FBgn0082929	FBgn0082929	snoRNA:Me28S-G2703c
CG42404	FBgn0259823	FBgn0259823	CG42404
dwg	FBgn0000520	FBgn0000520	dwg
Cdk8	FBgn0015618	FBgn0015618	Cdk8
CG4049	FBgn0034976	FBgn0034976	CG4049
CG4199	FBgn0025628	FBgn0025628	CG4199
Gld2	FBgn0038934	FBgn0038934	Gld2
ewg	FBgn0005427	FBgn0005427	ewg
CG7843	FBgn0033062	FBgn0033062	Ars2
Aats-asn	FBgn0086443	FBgn0086443	Aats-asn
Tom20	FBgn0036928	FBgn0036928	Tom20
Unr	FBgn0263352	FBgn0263352	Unr
CTCF	unknown ID	-	-
Pif1A	FBgn0261015	FBgn0261015	Pif1A
CG10911	FBgn0068495	FBgn0068495	Dyak\GE13940
CG10911	FBgn0034295	FBgn0034295	CG10911
trio	FBgn0024277	FBgn0024277	trio
rpr	FBgn0011706	FBgn0011706	rpr
CG31739	FBgn0051739	FBgn0051739	CG31739
Grip75	FBgn0026431	FBgn0026431	Grip75
CG1298	FBgn0033032	FBgn0033032	kune
CG7593	FBgn0039687	FBgn0039687	CG7593
CG13335	FBgn0261989	FBgn0261989	CG42807
CG13335	FBgn0068441	FBgn0068441	Dyak\GE13348
CG13335	FBgn0259763	FBgn0259763	Dsim\CG13335
CG13335	FBgn0261990	FBgn0261990	CG42808
Arp87C	unknown ID	-	-
CG12950	FBgn0037736	FBgn0037736	CG12950
CG9804	FBgn0037251	FBgn0037251	CG9804
CG31183	FBgn0051183	FBgn0051183	CG31183
MED30	FBgn0035149	FBgn0035149	MED30
CG3573	FBgn0023508	FBgn0023508	Ocrl
Phm	FBgn0019948	FBgn0019948	Phm
CG13597	FBgn0039124	FBgn0039124	tbrd-1
CG15882	FBgn0030983	FBgn0030983	CG15882
CG11825	FBgn0033519	FBgn0033519	CG11825
CG34306	FBgn0265082	FBgn0265082	Cdep
Rga	FBgn0017550	FBgn0017550	Rga
MED23	FBgn0034795	FBgn0034795	MED23
CycE	FBgn0010382	FBgn0010382	CycE
CG32069	FBgn0052069	FBgn0052069	CG32069
mRpS16	FBgn0033907	FBgn0033907	mRpS16
CG14544	FBgn0039407	FBgn0039407	CG14544
CG6204	FBgn0039165	FBgn0039165	CG6204
CG10635	FBgn0035603	FBgn0035603	CG10635
alpha-Est8	FBgn0015576	FBgn0015576	alpha-Est8
CG11999	FBgn0037312	FBgn0037312	CG11999
CG30008	FBgn0050008	FBgn0050008	CG30008
Cyt-c-p	FBgn0000409	FBgn0000409	Cyt-c-p
CG6791	FBgn0037918	FBgn0037918	CG6791
CG13771	FBgn0031844	FBgn0031844	CG13771
CG5246	FBgn0038484	FBgn0038484	CG5246
CG10170	FBgn0039085	FBgn0039085	CG10170
Bet5	FBgn0260860	FBgn0260860	Bet5
Rab39	FBgn0029959	FBgn0029959	Rab39
CG32075	FBgn0052075	FBgn0052075	CG32075
CG33080	FBgn0053080	FBgn0053080	CG33080
ash2	FBgn0000139	FBgn0000139	ash2
CG12768	FBgn0037206	FBgn0037206	CG12768
RpS16	FBgn0034743	FBgn0034743	RpS16
CG12655	FBgn0031080	FBgn0031080	CG12655
CG42516	FBgn0260390	FBgn0260390	CG42516
CG6891	FBgn0030955	FBgn0030955	CG6891
CG8435	FBgn0034084	FBgn0034084	CG8435
CG7370	FBgn0037133	FBgn0037133	CG7370
Vha100-1	FBgn0028671	FBgn0028671	Vha100-1
CG4707	FBgn0035036	FBgn0035036	CG4707
CG32579	FBgn0052579	FBgn0052579	CG32579
Kmn1	FBgn0027259	FBgn0027259	Kmn1
Best2	FBgn0035696	FBgn0035696	Best2
CG2061	FBgn0027498	FBgn0027498	CG2061
l(1)G0255	FBgn0028336	FBgn0028336	l(1)G0255
CG11590	FBgn0030545	FBgn0030545	CG11590
CG10050	FBgn0037492	FBgn0037492	CG10050
CG2277	FBgn0035204	FBgn0035204	CG2277
CG4757	FBgn0027584	FBgn0027584	CG4757
CG15739	FBgn0030347	FBgn0030347	CG15739
CG16952	FBgn0030701	FBgn0030701	CG16952
CG32698	FBgn0052698	FBgn0052698	CG32698
Meics	FBgn0025874	FBgn0025874	Meics
CG42846	FBgn0262035	FBgn0262035	CG42846
CG10737	FBgn0034420	FBgn0034420	CG10737
CG42395	FBgn0259741	FBgn0259741	CG42395
CG42239	FBgn0250868	FBgn0250868	CG42239
CG14935	FBgn0261209	FBgn0261209	Dsec\CG14935
CG14935	FBgn0032382	FBgn0032382	Mal-B2
alpha-Cat	FBgn0010215	FBgn0010215	alpha-Cat
CG18507	FBgn0028527	FBgn0028527	CG18507
ATPsyn-d	FBgn0016120	FBgn0016120	ATPsyn-d
Msr-110	FBgn0015766	FBgn0015766	Msr-110
sphinx	FBgn0083990	FBgn0083990	sphinx
CG2144	FBgn0033187	FBgn0033187	CG2144
CG9886	FBgn0031428	FBgn0031428	CG9886
Spase12	FBgn0040623	FBgn0040623	Spase12
CG17261	FBgn0031501	FBgn0031501	CG17261
Kua	FBgn0032850	FBgn0032850	Kua
stck	FBgn0020249	FBgn0020249	stck
CG17996	FBgn0032595	FBgn0032595	CG17996
CG32210	FBgn0262517	FBgn0262517	l(3)76BDr
CG32210	FBgn0084487	FBgn0084487	Dmir\CG32210
CG31156	FBgn0051156	FBgn0051156	CG31156
CG8444	FBgn0068219	FBgn0068219	Dyak\GE25938
CG8444	FBgn0037671	FBgn0037671	VhaM8.9
usnp	unknown ID	-	-
CG6024	FBgn0036202	FBgn0036202	CG6024
plexA	unknown ID	-	-
MED4	FBgn0035754	FBgn0035754	MED4
CG8481	FBgn0037747	FBgn0037747	CG8481
Akh	FBgn0004552	FBgn0004552	Akh
CG11357	FBgn0035558	FBgn0035558	CG11357
CG11357	FBgn0045655	FBgn0045655	Dsim\CG11357
CG11357	FBgn0068485	FBgn0068485	Dyak\GE21457
CG3847	FBgn0029867	FBgn0029867	CG3847
CG2852	FBgn0068348	FBgn0068348	Dyak\GE11851
CG2852	FBgn0034753	FBgn0034753	CG2852
plu	FBgn0003114	FBgn0003114	plu
CG14961	FBgn0035439	FBgn0035439	CG14961
CG12065	FBgn0030052	FBgn0030052	CG12065
CG12065	FBgn0084063	FBgn0084063	Dsim\GD16908
CG11695	FBgn0030316	FBgn0030316	CG11695
ApepP	FBgn0026150	FBgn0026150	ApepP
CG17265	FBgn0031488	FBgn0031488	CG17265
Map205	FBgn0002645	FBgn0002645	Map205
Art3	FBgn0038306	FBgn0038306	Art3
CG9861	FBgn0034844	FBgn0034844	CG9861
Hph	FBgn0264785	FBgn0264785	Hph
Prosbeta2R2	FBgn0037296	FBgn0037296	Prosbeta2R2
CG17896	FBgn0023537	FBgn0023537	CG17896
CG7033	FBgn0030086	FBgn0030086	CG7033
CG7033	FBgn0068259	FBgn0068259	Dyak\GE15818
CG17027	FBgn0036553	FBgn0036553	CG17027
sas-6	unknown ID	-	-
CG13551	FBgn0040660	FBgn0040660	CG13551
CG30159	FBgn0050159	FBgn0050159	CG30159
CG11110	FBgn0034535	FBgn0034535	CG11110
Scamp	FBgn0040285	FBgn0040285	Scamp
Fbw5	FBgn0031773	FBgn0031773	Fbw5
CG34406	FBgn0264744	FBgn0264744	CG44002
CG34406	FBgn0264745	FBgn0264745	CR44003
Ac13E	FBgn0022710	FBgn0022710	Ac13E
CG32547	FBgn0052547	FBgn0052547	CG32547
CG12424	FBgn0033987	FBgn0033987	ckn
snoRNA:Me28S-G2703a	FBgn0082931	FBgn0082931	snoRNA:Me28S-G2703a
CG18231	FBgn0036796	FBgn0036796	CG18231
