chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
3R	TwdlR	-	-	TwdlR	TwdlR	TSS6539	3R:22460595-22461639	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlS	-	-	TwdlS	TwdlS	TSS3691	3R:22462435-22463182	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlD	-	-	TwdlD	TwdlD	TSS6090	3R:22465747-22466779	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Tb	-	-	Tb	Tb	TSS7357	3R:22482166-22483253	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlQ	-	-	TwdlQ	TwdlQ	TSS15138	3R:22518355-22519245	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14244	-	-	CG14244	CG14244	TSS12540	3R:22551862-22552246	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14246	-	-	CG14246	CG14246	TSS11156	3R:22553263-22555772	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6403	-	-	CG6403	CG6403	TSS17451	3R:22561275-22562018	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42790	-	-	CG42790	CG42790	TSS16226	3R:22609964-22610560	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Me28S-U1554	-	-	snoRNA:Me28S-U1554	snoRNA:Me28S-U1554	TSS13039	3R:22630233-22630348	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	ro	-	-	ro	ro	TSS11850	3R:22702492-22706893	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6296	-	-	CG6296	CG6296	TSS860	3R:22828957-22831191	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17192	-	-	CG17192	CG17192	TSS8882	3R:22842896-22844009	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17191	-	-	CG17191	CG17191	TSS3414	3R:22844329-22845473	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6271	-	-	CG6271	CG6271	TSS5017	3R:22850682-22851822	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	NepYr	-	-	NepYr	NepYr	TSS4925	3R:22853639-22883661	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34292	-	-	CG34292	CG34292	TSS1306	3R:22887937-22888783	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Cpr97Ea	-	-	Cpr97Ea	Cpr97Ea	TSS16296	3R:22908853-22912341	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Cpr97Eb	-	-	Cpr97Eb	Cpr97Eb	TSS5425	3R:22915416-22916845	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14258	-	-	CG14258	CG14258	TSS7727	3R:22918864-22919946	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17189	-	-	CG17189	CG17189	TSS15108	3R:22927127-22928639	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34006	-	-	CG34006	CG34006	TSS9357	3R:23042670-23043696	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42814	-	-	CG42814	CG42814	TSS11684	3R:23054440-23055154	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	pll	-	-	pll	pll	TSS9465	3R:23076852-23078902	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14260	-	-	CG14260	CG14260	TSS10487	3R:23091178-23092146	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG3348	-	-	CG3348	CG3348	TSS3523	3R:23117252-23117911	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13972	-	-	CG13972	CG13972	TSS11307	3R:23341632-23342979	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG12885	-	-	CG12885	CG12885	TSS15637	3R:23356034-23359655	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Gr98b	-	-	Gr98b	Gr98b	TSS15406	3R:23368218-23369610	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Gr98c	-	-	Gr98c	Gr98c	TSS5856	3R:23370164-23371558	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Gr98d	-	-	Gr98d	Gr98d	TSS7386	3R:23371773-23373184	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snmRNA:157	-	-	snmRNA:157	snmRNA:157	TSS15257	3R:23386649-23386692	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5639	-	-	CG5639	CG5639	TSS6376	3R:23412094-23419260	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34294	-	-	CG34294	CG34294	TSS3548	3R:23465607-23466518	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31058	-	-	CG31058	CG31058	TSS80	3R:23473445-23474783	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31055	-	-	CG31055	CG31055	TSS11833,TSS15184,TSS16895	3R:23511351-23513856	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Or98a	-	-	Or98a	Or98a	TSS5375	3R:23671671-23672982	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG12426	-	-	CG12426	CG12426	TSS5803	3R:23697222-23698112	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5017	-	-	CG5017	CG5017	TSS4826	3R:23738168-23739505	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG4951	-	-	CG4951	CG4951	TSS15211	3R:23777772-23779834	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31253	-	-	CG31253	CG31253	TSS8333	3R:23785067-23786291	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31054	-	-	CG31054	CG31054	TSS3869	3R:23786491-23787198	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31131	-	-	CG31131	CG31131	TSS17977	3R:23787713-23788937	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34436	-	-	CG34436	CG34436	TSS6741	3R:24108301-24109236	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17856	-	-	CG17856	CG17856	TSS3565	3R:24119825-24120272	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG12516	-	-	CG12516	CG12516	TSS5616	3R:24129352-24130327	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Psi28S-3405a	-	-	snoRNA:Psi28S-3405a	snoRNA:Psi28S-3405a	TSS12845	3R:24427250-24427390	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Psi28S-3305a	-	-	snoRNA:Psi28S-3305a	snoRNA:Psi28S-3305a	TSS3349	3R:24427419-24427569	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Psi28S-3405c	-	-	snoRNA:Psi28S-3405c	snoRNA:Psi28S-3405c	TSS16015	3R:24427868-24428008	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Psi28S-3305b	-	-	snoRNA:Psi28S-3305b	snoRNA:Psi28S-3305b	TSS12099	3R:24428061-24428211	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14062	-	-	CG14062	CG14062	TSS4982	3R:24467306-24468613	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31050	-	-	CG31050	CG31050	TSS1686	3R:24475804-24476202	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG10000	-	-	CG10000	CG10000	TSS6646	3R:24574104-24577313	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34295	-	-	CG34295	CG34295	TSS6564	3R:24615338-24616205	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CheB98a	-	-	CheB98a	CheB98a	TSS14485	3R:24632447-24633155	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:291	-	-	snoRNA:291	snoRNA:291	TSS3461	3R:24638289-24638363	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14527	-	-	CG14527	CG14527	TSS12474	3R:24706524-24708627	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14518	-	-	CG14518	CG14518	TSS998	3R:24850692-24851881	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ssl2	-	-	Ssl2	Ssl2	TSS11015	3R:24856579-24858255	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14512	-	-	CG14512	CG14512	TSS1525	3R:24963691-24964295	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14511	-	-	CG14511	CG14511	TSS14393	3R:24971399-24972615	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	mir-279	-	-	mir-279	mir-279	TSS6352	3R:25041372-25041394	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14506	-	-	CG14506	CG14506	TSS8954	3R:25121461-25122951	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG2010	-	-	CG2010	CG2010	TSS16696,TSS6137	3R:25320523-25324649	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG2014	-	-	CG2014	CG2014	TSS16665	3R:25341534-25342249	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7567	-	-	CG7567	CG7567	TSS8462	3R:25412957-25413822	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31041	-	-	CG31041	CG31041	TSS11490	3R:25415789-25416616	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	ppk19	-	-	ppk19	ppk19	TSS13696	3R:25498177-25499945	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7582	-	-	CG7582	CG7582	TSS14232	3R:25505982-25507763	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Gycalpha99B	-	-	Gycalpha99B	Gycalpha99B	TSS15242	3R:25508223-25511502	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	dmrt99B	-	-	dmrt99B	dmrt99B	TSS7347	3R:25518312-25522747	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Obp99d	-	-	Obp99d	Obp99d	TSS5256	3R:25540260-25540674	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34296	-	-	CG34296	CG34296	TSS5374	3R:25548263-25548735	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG12068	-	-	CG12068	CG12068	TSS12616	3R:25620357-25621420	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7829	-	-	CG7829	CG7829	TSS17571	3R:25642449-25643486	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42592	-	-	CG42592	CG42592	TSS2136	3R:25661331-25661961	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15510	-	-	CG15510	CG15510	TSS13371	3R:25661671-25663169	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Cad99C	-	-	Cad99C	Cad99C	TSS12391	3R:25667378-25680421	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7816	-	-	CG7816	CG7816	TSS10586,TSS10900,TSS11937,TSS14991,TSS17572,TSS5835,TSS8925	3R:25689422-25694618	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Or-CD8	-	-	snoRNA:Or-CD8	snoRNA:Or-CD8	TSS16845	3R:25688347-25688439	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Me28S-A2564	-	-	snoRNA:Me28S-A2564	snoRNA:Me28S-A2564	TSS11558	3R:25689020-25689066	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15517	-	-	CG15517	CG15517	TSS2342	3R:25728985-25729523	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15515	-	-	CG15515	CG15515	TSS17967	3R:25731187-25732171	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31036	-	-	CG31036	CG31036	TSS14894	3R:25733830-25738614	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	capa	-	-	capa	capa	TSS11852	3R:25738706-25740050	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Jon99Ciii	-	-	Jon99Ciii	Jon99Ciii	TSS10601	3R:25747930-25748823	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Jon99Cii	-	-	Jon99Cii	Jon99Cii	TSS8027	3R:25749475-25750333	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15522	-	-	CG15522	CG15522	TSS15666	3R:25752973-25754488	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	RpS28a	-	-	RpS28a	RpS28a	TSS8998	3R:25848125-25848320	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	janB	-	-	janB	janB	TSS1994	3R:25863701-25864460	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15528	-	-	CG15528	CG15528	TSS2336	3R:25874356-25877834	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31030	-	-	CG31030	CG31030	TSS16196	3R:25990413-25992152	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Psi18S-1377a	-	-	snoRNA:Psi18S-1377a	snoRNA:Psi18S-1377a	TSS4097	3R:26033466-26033605	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Psi28S-2626	-	-	snoRNA:Psi28S-2626	snoRNA:Psi28S-2626	TSS4698	3R:26033619-26033761	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CecB	-	-	CecB	CecB	TSS2259	3R:26039055-26039519	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34300	-	-	CG34300	CG34300	TSS3312	3R:26131737-26132362	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Osi23	-	-	Osi23	Osi23	TSS14826	3R:26269870-26271031	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Jon99Fi	-	-	Jon99Fi	Jon99Fi	TSS3456	3R:26314686-26315625	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	PH4alphaSG2	-	-	PH4alphaSG2	PH4alphaSG2	TSS16950	3R:26315797-26317724	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	PH4alphaNE1	-	-	PH4alphaNE1	PH4alphaNE1	TSS2598	3R:26322472-26325944	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31371	-	-	CG31371	CG31371	TSS9165	3R:26326923-26329082	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15539	-	-	CG15539	CG15539	TSS2313	3R:26331708-26333702	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG9698	-	-	CG9698	CG9698	TSS17449	3R:26340545-26342641	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	tll	-	-	tll	tll	TSS317	3R:26678036-26680095	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Cpr100A	-	-	Cpr100A	Cpr100A	TSS9091	3R:26693244-26694908	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15547	-	-	CG15547	CG15547	TSS7807	3R:26707513-26709225	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG33483	-	-	CG33483	CG33483	TSS1337,TSS2823	3R:26726439-26727883	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15549	-	-	CG15549	CG15549	TSS3818	3R:26761117-26762229	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15550	-	-	CG15550	CG15550	TSS3812	3R:26762251-26762824	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15548	-	-	CG15548	CG15548	TSS3961	3R:26785528-26787973	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ctr1C	-	-	Ctr1C	Ctr1C	TSS2734	3R:26789010-26790042	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31008	-	-	CG31008	CG31008	TSS3442	3R:26815198-26815728	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG33773	-	-	CG33773	CG33773	TSS3103	3R:26861067-26861846	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Prosalpha3T	-	-	Prosalpha3T	Prosalpha3T	TSS16250	3R:26947854-26949239	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15554	-	-	CG15554	CG15554	TSS11758	3R:26951872-26953058	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Gycbeta100B	-	-	Gycbeta100B	Gycbeta100B	TSS8634	3R:26960113-26997242	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	bnk	-	-	bnk	bnk	TSS1320	3R:27018945-27020517	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15563	-	-	CG15563	CG15563	TSS2	3R:27057406-27058058	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15555	-	-	CG15555	CG15555	TSS5530	3R:27091451-27094233	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31002	-	-	CG31002	CG31002	TSS11356	3R:27219303-27221020	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42693	-	-	CG42693	CG42693	TSS5387	3R:27533591-27534062	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34046	-	-	CG34046	CG34046	TSS12426	3R:27534986-27535336	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG1896	-	-	CG1896	CG1896	TSS11737	3R:27570008-27570900	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG2150	-	-	CG2150	CG2150	TSS2928	3R:27589025-27590488	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	pncr017:3R	-	-	pncr017:3R	pncr017:3R	TSS2207	3R:27593694-27595156	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42233	-	-	CG42233	CG42233	TSS14666	3R:27625355-27630878	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
4	CG11231	-	-	CG11231	CG11231	TSS16074	4:820058-820553	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
4	CG33797	-	-	CG33797	CG33797	TSS1146	4:864172-864430	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
4	CG33521	-	-	CG33521	CG33521	TSS417,TSS5077,TSS8564	4:1206398-1213327	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG42376	-	-	CG42376	CG42376	TSS10304,TSS17658	X:148930-152446	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG13377	-	-	CG13377	CG13377	TSS1777	X:152365-158028	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	arg	-	-	arg	arg	TSS11208	X:403450-422070	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG13362	-	-	CG13362	CG13362	TSS3231	X:643273-645330	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG11664	-	-	CG11664	CG11664	TSS13053	X:769764-770529	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG11663	-	-	CG11663	CG11663	TSS10546	X:788514-789240	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14631	-	-	CG14631	CG14631	TSS14109	X:906067-906657	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG34320	-	-	CG34320	CG34320	TSS16716	X:1057652-1058065	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14624	-	-	CG14624	CG14624	TSS5	X:1100801-1101494	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG32811	-	-	CG32811	CG32811	TSS1369	X:1192018-1192420	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	Gr2a	-	-	Gr2a	Gr2a	TSS9295	X:1346735-1348137	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	snoRNA:M	-	-	snoRNA:M	snoRNA:M	TSS16800	X:1376524-1376623	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	snoRNA:Me28S-G980	-	-	snoRNA:Me28S-G980	snoRNA:Me28S-G980	TSS15541	X:1376591-1376662	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	snmRNA:400	-	-	snmRNA:400	snmRNA:400	TSS11116	X:1452381-1452433	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14797	-	-	CG14797	CG14797	TSS13866	X:1577777-1578489	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG32806	-	-	CG32806	CG32806	TSS14244	X:1683622-1684449	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	snoRNA:Me18S-C1024	-	-	snoRNA:Me18S-C1024	snoRNA:Me18S-C1024	TSS13009	X:1995959-1996058	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG34052	-	-	CG34052	CG34052	TSS11100	X:2215886-2216297	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG12496	-	-	CG12496	CG12496	TSS4100	X:2303389-2304932	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG13759	-	-	CG13759	CG13759	TSS3423,TSS6232,TSS9720	X:2475064-2477856	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG13762	-	-	CG13762	CG13762	TSS4159	X:2516101-2518608	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	HLH3B	-	-	HLH3B	HLH3B	TSS15595	X:2574231-2575756	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG2650	-	-	CG2650	CG2650	TSS15676	X:2586763-2587919	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14418	-	-	CG14418	CG14418	TSS7911	X:2776598-2777666	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG17959	-	-	CG17959	CG17959	TSS7217	X:2841137-2841584	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG4116	-	-	CG4116	CG4116	TSS14161	X:2960800-2961595	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	Fcp3C	-	-	Fcp3C	Fcp3C	TSS12376	X:3067408-3069631	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14265	-	-	CG14265	CG14265	TSS16321	X:3130156-3130715	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	ng2	-	-	ng2	ng2	TSS15501	X:3134057-3134604	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	ng3	-	-	ng3	ng3	TSS13976	X:3135523-3136117	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	ng1	-	-	ng1	ng1	TSS12032	X:3136444-3136967	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	ng4	-	-	ng4	ng4	TSS5185	X:3137983-3138221	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	Pig1	-	-	Pig1	Pig1	TSS14245	X:3142627-3143322	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG16782	-	-	CG16782	CG16782	TSS6894	X:3353048-3354273	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG13021	-	-	CG13021	CG13021	TSS349,TSS3792,TSS4303	X:3408348-3410093	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG32792	-	-	CG32792	CG32792	TSS11619,TSS2279	X:3451844-3466033	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG42499	-	-	CG42499	CG42499	TSS12504	X:3687496-3688693	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG32779	-	-	CG32779	CG32779	TSS8856	X:3696589-3697786	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	dgt4	-	-	dgt4	dgt4	TSS15342	X:4008191-4008903	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	Tip60	-	-	Tip60	Tip60	TSS16420	X:4008832-4011475	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG15571	-	-	CG15571	CG15571	TSS1145	X:4110927-4111386	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	Femcoat	-	-	Femcoat	Femcoat	TSS10608	X:4135998-4136840	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG12691	-	-	CG12691	CG12691	TSS7353	X:4160129-4160702	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG15577	-	-	CG15577	CG15577	TSS1175	X:4170525-4171033	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	mir-303	-	-	mir-303	mir-303	TSS4849	X:4260252-4260275	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG12684	-	-	CG12684	CG12684	TSS2687	X:4465023-4465962	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	HLH4C	-	-	HLH4C	HLH4C	TSS1763	X:4539159-4541447	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG3009	-	-	CG3009	CG3009	TSS1157	X:4552190-4560730	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG15472	-	-	CG15472	CG15472	TSS10779	X:4663137-4664116	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	Bteb2	-	-	Bteb2	Bteb2	TSS695	X:4664588-4665550	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG2871	-	-	CG2871	CG2871	TSS16856	X:4669990-4671408	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
